date,type,region,name,lower,mean,upper
2025-12-27,다자,Seoul,정원오,37.1,39.3,41.4
2025-12-27,다자,Seoul,오세훈,33.4,35.5,37.6
2025-12-27,다자,Seoul,없음,23.3,25.2,27.1
2025-12-28,다자,Seoul,정원오,36.0,37.9,39.9
2025-12-28,다자,Seoul,오세훈,33.4,35.3,37.4
2025-12-28,다자,Seoul,없음,20.0,21.6,23.3
2025-12-29,다자,Seoul,정원오,36.3,38.1,39.9
2025-12-29,다자,Seoul,오세훈,34.6,36.4,38.2
2025-12-29,다자,Seoul,없음,22.5,24.1,25.7
2025-12-30,다자,Seoul,정원오,39.0,40.9,42.8
2025-12-30,다자,Seoul,오세훈,34.7,36.5,38.4
2025-12-30,다자,Seoul,없음,20.6,22.3,24.2
2026-01-17,다자,Seoul,정원오,41.5,43.5,45.3
2026-01-17,다자,Seoul,오세훈,33.3,35.1,37.0
2026-01-17,다자,Seoul,없음,16.5,18.1,19.6
2026-01-20,다자,Seoul,정원오,44.9,46.4,48.0
2026-01-20,다자,Seoul,오세훈,31.5,33.0,34.5
2026-01-20,다자,Seoul,없음,16.9,18.2,19.4
2026-01-25,다자,Seoul,정원오,46.2,48.1,50.0
2026-01-25,다자,Seoul,오세훈,32.5,34.4,36.4
2026-01-25,다자,Seoul,없음,15.9,17.5,19.1
2026-02-03,다자,Seoul,정원오,44.3,46.1,48.0
2026-02-03,다자,Seoul,오세훈,30.2,32.0,33.7
2026-02-03,다자,Seoul,없음,20.4,21.9,23.5
2026-02-08,다자,Seoul,정원오,43.8,45.9,47.9
2026-02-08,다자,Seoul,오세훈,30.3,32.3,34.2
2026-02-08,다자,Seoul,없음,20.1,21.9,23.6
2026-02-10,다자,Seoul,정원오,41.1,43.2,45.2
2026-02-10,다자,Seoul,오세훈,29.0,30.9,32.8
2026-02-10,다자,Seoul,없음,19.5,21.2,22.9
2026-02-11,다자,Seoul,정원오,41.0,43.0,45.0
2026-02-11,다자,Seoul,오세훈,29.2,31.1,32.9
2026-02-11,다자,Seoul,없음,19.8,21.6,23.3
2026-02-12,다자,Seoul,정원오,43.0,44.8,46.6
2026-02-12,다자,Seoul,오세훈,31.2,32.9,34.7
2026-02-12,다자,Seoul,없음,20.6,22.2,23.8
2026-02-24,다자,Seoul,정원오,46.2,47.7,49.3
2026-02-24,다자,Seoul,오세훈,29.3,30.7,32.2
2026-02-24,다자,Seoul,없음,16.8,18.0,19.2
2026-03-01,다자,Seoul,정원오,49.3,51.1,53.0
2026-03-01,다자,Seoul,오세훈,29.6,31.4,33.2
2026-03-01,다자,Seoul,없음,15.8,17.5,19.1
2026-03-10,다자,Seoul,정원오,47.6,49.2,50.7
2026-03-10,다자,Seoul,오세훈,28.0,29.5,31.1
2026-03-10,다자,Seoul,없음,17.2,18.5,19.7
2026-03-30,다자,Seoul,정원오,47.7,49.6,51.5
2026-03-30,다자,Seoul,오세훈,27.6,29.3,31.2
2026-03-30,다자,Seoul,없음,19.4,21.1,22.8
2026-03-31,다자,Seoul,정원오,48.9,50.4,52.0
2026-03-31,다자,Seoul,오세훈,27.2,28.7,30.2
2026-03-31,다자,Seoul,없음,17.7,19.0,20.2
2026-04-07,다자,Seoul,정원오,49.4,51.4,53.3
2026-04-07,다자,Seoul,오세훈,28.7,30.6,32.4
2026-04-07,다자,Seoul,없음,16.4,18.1,19.8
2026-04-11,다자,Seoul,정원오,50.5,52.5,54.5
2026-04-11,다자,Seoul,오세훈,30.3,32.3,34.3
2026-04-11,다자,Seoul,없음,13.5,15.2,16.8
2026-04-12,다자,Seoul,정원오,50.7,52.7,54.6
2026-04-12,다자,Seoul,오세훈,30.0,31.9,33.9
2026-04-12,다자,Seoul,없음,13.6,15.3,16.9
2026-04-14,다자,Seoul,정원오,52.1,53.8,55.4
2026-04-14,다자,Seoul,오세훈,29.4,30.9,32.5
2026-04-14,다자,Seoul,없음,13.0,14.2,15.4
2026-04-21,다자,Seoul,정원오,49.6,51.5,53.4
2026-04-21,다자,Seoul,오세훈,31.2,33.0,35.1
2026-04-21,다자,Seoul,없음,13.9,15.5,17.1
2026-04-23,다자,Seoul,정원오,46.1,48.0,49.9
2026-04-23,다자,Seoul,오세훈,31.3,33.1,35.0
2026-04-23,다자,Seoul,없음,14.2,15.7,17.3
2026-04-26,다자,Seoul,정원오,45.0,46.8,48.6
2026-04-26,다자,Seoul,오세훈,31.4,33.2,35.0
2026-04-26,다자,Seoul,김정철,0.4,1.1,1.8
2026-04-26,다자,Seoul,이상규,0.0,0.3,0.9
2026-04-26,다자,Seoul,없음,15.4,16.9,18.5
2026-04-29,다자,Seoul,정원오,46.9,48.8,50.7
2026-04-29,다자,Seoul,오세훈,33.3,35.1,36.9
2026-04-29,다자,Seoul,없음,14.5,16.1,17.6
2026-05-02,다자,Seoul,정원오,45.6,47.1,48.6
2026-05-02,다자,Seoul,오세훈,33.9,35.3,36.7
2026-05-02,다자,Seoul,김정철,1.0,1.5,2.0
2026-05-02,다자,Seoul,이상규,0.6,1.0,1.4
2026-05-02,다자,Seoul,권영국,1.6,2.2,2.9
2026-05-02,다자,Seoul,없음,10.6,11.6,12.6
2026-05-05,다자,Seoul,정원오,47.4,49.3,51.1
2026-05-05,다자,Seoul,오세훈,35.5,37.3,39.1
2026-05-05,다자,Seoul,없음,10.2,11.7,13.1
2026-05-10,다자,Seoul,정원오,46.8,48.7,50.6
2026-05-10,다자,Seoul,오세훈,35.4,37.2,39.0
2026-05-10,다자,Seoul,김정철,0.7,1.5,2.2
2026-05-10,다자,Seoul,권영국,0.8,1.7,2.5
2026-05-10,다자,Seoul,없음,9.5,11.0,12.5
2026-05-11,다자,Seoul,정원오,47.1,48.8,50.6
2026-05-11,다자,Seoul,오세훈,35.1,36.7,38.4
2026-05-11,다자,Seoul,김정철,1.1,1.9,2.9
2026-05-11,다자,Seoul,이상규,0.4,1.1,1.8
2026-05-11,다자,Seoul,없음,8.1,9.4,10.7
2026-05-12,다자,Seoul,정원오,49.0,50.1,51.3
2026-05-12,다자,Seoul,오세훈,33.3,34.4,35.5
2026-05-12,다자,Seoul,김정철,1.0,1.6,2.1
2026-05-12,다자,Seoul,이상규,0.7,1.3,1.9
2026-05-12,다자,Seoul,없음,11.3,12.1,13.0
2026-05-13,다자,Seoul,정원오,43.9,45.3,46.8
2026-05-13,다자,Seoul,오세훈,33.0,34.5,35.9
2026-05-13,다자,Seoul,김정철,0.6,1.3,2.0
2026-05-13,다자,Seoul,권영국,0.5,1.3,2.1
2026-05-13,다자,Seoul,없음,13.9,15.1,16.4
2026-05-17,다자,Seoul,정원오,42.5,44.1,45.6
2026-05-17,다자,Seoul,오세훈,33.9,35.5,37.0
2026-05-17,다자,Seoul,김정철,0.6,1.3,2.1
2026-05-17,다자,Seoul,권영국,0.5,1.4,2.2
2026-05-17,다자,Seoul,없음,15.7,17.1,18.5
2026-05-18,다자,Seoul,정원오,43.0,44.7,46.4
2026-05-18,다자,Seoul,오세훈,34.8,36.4,38.0
2026-05-18,다자,Seoul,김정철,1.0,1.8,2.7
2026-05-18,다자,Seoul,권영국,0.3,1.1,1.9
2026-05-18,다자,Seoul,없음,14.4,15.9,17.3
2026-05-19,다자,Seoul,정원오,43.1,44.9,46.8
2026-05-19,다자,Seoul,오세훈,36.3,38.1,39.8
2026-05-19,다자,Seoul,김정철,0.1,1.1,2.0
2026-05-19,다자,Seoul,권영국,0.6,1.6,2.4
2026-05-19,다자,Seoul,없음,12.7,14.4,15.9
2026-05-20,다자,Seoul,정원오,41.8,43.4,45.1
2026-05-20,다자,Seoul,오세훈,38.1,39.7,41.4
2026-05-20,다자,Seoul,김정철,1.1,1.9,2.8
2026-05-20,다자,Seoul,권영국,1.0,2.0,2.9
2026-05-20,다자,Seoul,없음,9.2,10.5,11.8
2026-05-21,다자,Seoul,정원오,43.2,44.9,46.6
2026-05-21,다자,Seoul,오세훈,40.0,41.6,43.3
2026-05-21,다자,Seoul,김정철,1.3,2.1,3.0
2026-05-21,다자,Seoul,권영국,0.5,1.4,2.2
2026-05-21,다자,Seoul,없음,6.9,8.1,9.3
2026-05-22,다자,Seoul,정원오,44.0,45.9,47.7
2026-05-22,다자,Seoul,오세훈,39.7,41.6,43.5
2026-05-22,다자,Seoul,김정철,1.4,2.3,3.4
2026-05-22,다자,Seoul,권영국,1.0,2.0,2.9
2026-05-22,다자,Seoul,없음,5.8,7.0,8.3
2026-05-24,다자,Seoul,정원오,44.2,46.2,48.1
2026-05-24,다자,Seoul,오세훈,38.5,40.4,42.2
2026-05-24,다자,Seoul,김정철,0.8,1.7,2.5
2026-05-24,다자,Seoul,권영국,0.8,1.7,2.6
2026-05-24,다자,Seoul,없음,8.4,10.0,11.6
2026-05-25,다자,Seoul,정원오,45.1,46.7,48.2
2026-05-25,다자,Seoul,오세훈,38.1,39.7,41.3
2026-05-25,다자,Seoul,김정철,1.0,1.8,2.6
2026-05-25,다자,Seoul,권영국,1.0,2.0,2.8
2026-05-25,다자,Seoul,없음,7.3,8.5,9.7
2026-05-26,다자,Seoul,정원오,44.9,46.1,47.3
2026-05-26,다자,Seoul,오세훈,38.9,40.1,41.2
2026-05-26,다자,Seoul,김정철,1.0,1.6,2.3
2026-05-26,다자,Seoul,권영국,1.4,2.1,2.8
2026-05-26,다자,Seoul,없음,8.2,9.2,10.0
2026-05-27,다자,Seoul,정원오,42.7,44.1,45.6
2026-05-27,다자,Seoul,오세훈,38.9,40.2,41.7
2026-05-27,다자,Seoul,김정철,0.1,0.7,1.3
2026-05-27,다자,Seoul,권영국,0.7,1.4,2.2
2026-05-27,다자,Seoul,없음,11.2,12.4,13.5
2025-12-27,성격,Seoul,정부지원,46.8,49.0,51.1
2025-12-27,성격,Seoul,정부견제,40.9,42.7,44.8
2025-12-27,성격,Seoul,모름,6.9,8.5,10.0
2025-12-29,성격,Seoul,정부지원,48.4,50.2,51.9
2025-12-29,성격,Seoul,정부견제,39.9,41.5,43.2
2025-12-29,성격,Seoul,모름,7.6,8.9,10.2
2026-01-20,성격,Seoul,정부지원,51.4,52.6,53.8
2026-01-20,성격,Seoul,정부견제,38.8,39.9,41.0
2026-01-20,성격,Seoul,모름,6.5,7.2,7.8
2026-01-25,성격,Seoul,정부지원,50.8,52.4,53.9
2026-01-25,성격,Seoul,정부견제,37.9,39.3,40.8
2026-01-25,성격,Seoul,모름,7.3,8.6,9.8
2026-02-03,성격,Seoul,정부지원,51.9,53.3,54.8
2026-02-03,성격,Seoul,정부견제,37.1,38.5,40.0
2026-02-03,성격,Seoul,모름,6.9,7.9,8.8
2026-02-08,성격,Seoul,정부지원,51.0,52.6,54.3
2026-02-08,성격,Seoul,정부견제,36.7,38.3,40.0
2026-02-08,성격,Seoul,모름,8.1,9.4,10.7
2026-02-11,성격,Seoul,정부지원,51.1,52.8,54.5
2026-02-11,성격,Seoul,정부견제,36.4,38.0,39.6
2026-02-11,성격,Seoul,모름,8.3,9.7,11.0
2026-02-12,성격,Seoul,정부지원,51.7,53.3,54.9
2026-02-12,성격,Seoul,정부견제,36.1,37.6,39.1
2026-02-12,성격,Seoul,모름,8.3,9.6,10.9
2026-02-24,성격,Seoul,정부지원,53.8,55.0,56.2
2026-02-24,성격,Seoul,정부견제,35.7,36.9,38.0
2026-02-24,성격,Seoul,모름,7.0,7.7,8.4
2026-03-10,성격,Seoul,정부지원,54.4,55.6,56.7
2026-03-10,성격,Seoul,정부견제,34.8,35.9,37.0
2026-03-10,성격,Seoul,모름,7.1,7.9,8.6
2026-03-30,성격,Seoul,정부지원,53.4,54.8,56.3
2026-03-30,성격,Seoul,정부견제,32.9,34.3,35.8
2026-03-30,성격,Seoul,모름,9.6,11.0,12.3
2026-03-31,성격,Seoul,정부지원,55.2,56.4,57.6
2026-03-31,성격,Seoul,정부견제,33.2,34.4,35.6
2026-03-31,성격,Seoul,모름,7.9,8.6,9.4
2026-04-11,성격,Seoul,정부지원,54.0,55.5,57.2
2026-04-11,성격,Seoul,정부견제,33.0,34.6,36.1
2026-04-11,성격,Seoul,모름,8.7,10.0,11.3
2026-04-12,성격,Seoul,정부지원,54.2,55.7,57.4
2026-04-12,성격,Seoul,정부견제,33.1,34.7,36.2
2026-04-12,성격,Seoul,모름,8.1,9.4,10.7
2026-04-14,성격,Seoul,정부지원,54.9,56.2,57.4
2026-04-14,성격,Seoul,정부견제,33.5,34.7,35.9
2026-04-14,성격,Seoul,모름,7.5,8.3,9.0
2026-04-23,성격,Seoul,정부지원,51.4,52.9,54.5
2026-04-23,성격,Seoul,정부견제,34.1,35.6,37.1
2026-04-23,성격,Seoul,모름,10.7,12.0,13.4
2026-04-26,성격,Seoul,정부지원,50.4,52.1,53.8
2026-04-26,성격,Seoul,정부견제,34.2,35.9,37.4
2026-04-26,성격,Seoul,모름,11.4,12.8,14.3
2026-04-29,성격,Seoul,정부지원,50.5,52.1,53.8
2026-04-29,성격,Seoul,정부견제,35.1,36.7,38.3
2026-04-29,성격,Seoul,모름,10.0,11.4,12.7
2026-05-02,성격,Seoul,정부지원,50.2,51.7,53.2
2026-05-02,성격,Seoul,정부견제,36.5,38.1,39.6
2026-05-02,성격,Seoul,모름,9.0,10.1,11.2
2026-05-10,성격,Seoul,정부지원,50.0,51.6,53.1
2026-05-10,성격,Seoul,정부견제,36.7,38.2,39.7
2026-05-10,성격,Seoul,모름,8.9,10.2,11.4
2026-05-12,성격,Seoul,정부지원,51.3,52.5,53.7
2026-05-12,성격,Seoul,정부견제,37.4,38.5,39.7
2026-05-12,성격,Seoul,모름,7.0,7.7,8.4
2026-05-13,성격,Seoul,정부지원,48.5,49.8,51.3
2026-05-13,성격,Seoul,정부견제,37.6,39.0,40.3
2026-05-13,성격,Seoul,모름,10.3,11.3,12.5
2026-05-17,성격,Seoul,정부지원,47.1,48.7,50.1
2026-05-17,성격,Seoul,정부견제,38.0,39.3,40.8
2026-05-17,성격,Seoul,모름,10.9,12.0,13.1
2026-05-18,성격,Seoul,정부지원,46.1,47.6,49.1
2026-05-18,성격,Seoul,정부견제,37.4,38.8,40.2
2026-05-18,성격,Seoul,모름,13.0,14.3,15.5
2026-05-19,성격,Seoul,정부지원,46.3,48.0,49.7
2026-05-19,성격,Seoul,정부견제,36.9,38.5,40.1
2026-05-19,성격,Seoul,모름,12.5,13.9,15.3
2026-05-21,성격,Seoul,정부지원,46.8,48.5,50.1
2026-05-21,성격,Seoul,정부견제,37.0,38.7,40.2
2026-05-21,성격,Seoul,모름,11.6,13.0,14.3
2026-05-24,성격,Seoul,정부지원,46.7,48.3,50.0
2026-05-24,성격,Seoul,정부견제,37.6,39.2,40.7
2026-05-24,성격,Seoul,모름,11.2,12.6,13.9
2026-05-25,성격,Seoul,정부지원,46.8,48.2,49.7
2026-05-25,성격,Seoul,정부견제,38.0,39.4,40.8
2026-05-25,성격,Seoul,모름,11.5,12.6,13.8
2026-05-26,성격,Seoul,정부지원,47.4,48.5,49.7
2026-05-26,성격,Seoul,정부견제,39.2,40.3,41.4
2026-05-26,성격,Seoul,모름,9.9,10.8,11.6
2026-05-27,성격,Seoul,정부지원,46.2,47.6,49.1
2026-05-27,성격,Seoul,정부견제,39.0,40.5,42.0
2026-05-27,성격,Seoul,모름,11.0,12.1,13.1
2026-01-02,양자,Gangwon,우상호,45.3,46.8,48.5
2026-01-02,양자,Gangwon,김진태,36.2,37.8,39.3
2026-01-02,양자,Gangwon,없음,14.1,15.4,16.6
2026-01-10,양자,Gangwon,우상호,45.8,47.4,49.1
2026-01-10,양자,Gangwon,김진태,36.0,37.6,39.2
2026-01-10,양자,Gangwon,없음,13.5,15.0,16.4
2026-01-27,양자,Gangwon,우상호,44.7,46.4,48.1
2026-01-27,양자,Gangwon,김진태,34.8,36.4,38.1
2026-01-27,양자,Gangwon,없음,11.9,13.3,14.7
2026-02-05,양자,Gangwon,우상호,46.6,48.3,50.1
2026-02-05,양자,Gangwon,김진태,35.6,37.3,39.0
2026-02-05,양자,Gangwon,없음,12.8,14.3,15.8
2026-02-11,양자,Gangwon,우상호,44.4,46.1,47.7
2026-02-11,양자,Gangwon,김진태,33.4,35.2,36.9
2026-02-11,양자,Gangwon,없음,13.8,15.3,16.9
2026-02-13,양자,Gangwon,우상호,44.8,46.5,48.2
2026-02-13,양자,Gangwon,김진태,33.9,35.6,37.3
2026-02-13,양자,Gangwon,없음,13.0,14.4,15.9
2026-02-24,양자,Gangwon,우상호,46.6,48.3,49.9
2026-02-24,양자,Gangwon,김진태,35.2,37.0,38.6
2026-02-24,양자,Gangwon,없음,13.2,14.7,16.2
2026-03-04,양자,Gangwon,우상호,47.5,49.2,50.9
2026-03-04,양자,Gangwon,김진태,35.0,36.7,38.3
2026-03-04,양자,Gangwon,없음,9.8,11.2,12.5
2026-03-10,양자,Gangwon,우상호,48.0,49.7,51.4
2026-03-10,양자,Gangwon,김진태,36.9,38.5,40.3
2026-03-10,양자,Gangwon,없음,10.5,11.8,13.2
2026-03-26,양자,Gangwon,우상호,47.6,49.3,51.0
2026-03-26,양자,Gangwon,김진태,36.4,38.0,39.6
2026-03-26,양자,Gangwon,없음,9.4,10.6,11.9
2026-04-04,양자,Gangwon,우상호,47.9,49.6,51.3
2026-04-04,양자,Gangwon,김진태,36.0,37.7,39.3
2026-04-04,양자,Gangwon,없음,8.9,10.1,11.3
2026-04-08,양자,Gangwon,우상호,48.5,50.3,52.0
2026-04-08,양자,Gangwon,김진태,36.5,38.2,39.8
2026-04-08,양자,Gangwon,없음,10.1,11.5,12.9
2026-04-14,양자,Gangwon,우상호,47.9,49.6,51.4
2026-04-14,양자,Gangwon,김진태,35.8,37.5,39.1
2026-04-14,양자,Gangwon,없음,9.0,10.3,11.5
2026-04-23,양자,Gangwon,우상호,47.5,49.2,50.9
2026-04-23,양자,Gangwon,김진태,35.4,37.0,38.7
2026-04-23,양자,Gangwon,없음,12.3,13.8,15.2
2026-04-24,양자,Gangwon,우상호,46.1,47.7,49.5
2026-04-24,양자,Gangwon,김진태,34.7,36.3,38.0
2026-04-24,양자,Gangwon,없음,12.3,13.7,15.1
2026-04-25,양자,Gangwon,우상호,44.2,45.9,47.6
2026-04-25,양자,Gangwon,김진태,34.2,35.9,37.6
2026-04-25,양자,Gangwon,없음,14.6,16.2,17.7
2026-05-01,양자,Gangwon,우상호,43.7,45.4,47.0
2026-05-01,양자,Gangwon,김진태,35.2,36.8,38.3
2026-05-01,양자,Gangwon,없음,14.6,16.1,17.6
2026-05-04,양자,Gangwon,우상호,45.5,47.2,48.8
2026-05-04,양자,Gangwon,김진태,38.0,39.6,41.3
2026-05-04,양자,Gangwon,없음,10.1,11.3,12.5
2026-05-13,양자,Gangwon,우상호,45.1,46.7,48.3
2026-05-13,양자,Gangwon,김진태,36.8,38.5,40.1
2026-05-13,양자,Gangwon,없음,11.6,13.1,14.5
2026-05-22,양자,Gangwon,우상호,47.0,48.8,50.7
2026-05-22,양자,Gangwon,김진태,39.6,41.5,43.3
2026-05-22,양자,Gangwon,없음,8.4,9.7,11.0
2026-05-23,양자,Gangwon,우상호,46.0,48.0,50.0
2026-05-23,양자,Gangwon,김진태,39.1,41.2,43.3
2026-05-23,양자,Gangwon,없음,9.3,10.8,12.4
2026-02-11,성격,Gangwon,정부지원,49.4,51.6,53.7
2026-02-11,성격,Gangwon,정부견제,33.2,35.0,36.1
2026-02-11,성격,Gangwon,모름,11.5,13.2,14.8
2026-03-04,성격,Gangwon,정부지원,49.3,51.3,53.3
2026-03-04,성격,Gangwon,정부견제,33.7,35.2,36.4
2026-03-04,성격,Gangwon,모름,11.3,12.7,14.2
2026-04-08,성격,Gangwon,정부지원,49.1,50.9,52.8
2026-04-08,성격,Gangwon,정부견제,33.9,35.3,36.6
2026-04-08,성격,Gangwon,모름,11.9,13.2,14.6
2026-04-23,성격,Gangwon,정부지원,48.9,50.5,52.2
2026-04-23,성격,Gangwon,정부견제,34.3,35.6,37.0
2026-04-23,성격,Gangwon,모름,11.4,12.8,14.1
2026-04-25,성격,Gangwon,정부지원,48.2,49.8,51.5
2026-04-25,성격,Gangwon,정부견제,34.2,35.5,36.9
2026-04-25,성격,Gangwon,모름,12.8,14.1,15.4
2026-05-01,성격,Gangwon,정부지원,47.0,48.8,50.6
2026-05-01,성격,Gangwon,정부견제,34.1,35.5,36.9
2026-05-01,성격,Gangwon,모름,14.7,16.1,17.6
2026-05-13,성격,Gangwon,정부지원,46.7,48.7,50.7
2026-05-13,성격,Gangwon,정부견제,33.9,35.4,36.9
2026-05-13,성격,Gangwon,모름,14.8,16.4,18.0
2025-12-23,다자,Gyeongnam,김경수,35.8,37.9,40.0
2025-12-23,다자,Gyeongnam,박완수,39.7,41.8,43.9
2025-12-23,다자,Gyeongnam,없음,11.9,13.6,15.2
2025-12-27,다자,Gyeongnam,김경수,39.6,41.5,43.4
2025-12-27,다자,Gyeongnam,박완수,41.6,43.6,45.5
2025-12-27,다자,Gyeongnam,없음,13.3,14.9,16.5
2026-01-03,다자,Gyeongnam,김경수,37.8,39.5,41.3
2026-01-03,다자,Gyeongnam,박완수,37.8,39.6,41.4
2026-01-03,다자,Gyeongnam,없음,13.1,14.6,16.1
2026-01-25,다자,Gyeongnam,김경수,39.8,41.6,43.3
2026-01-25,다자,Gyeongnam,박완수,38.1,40.0,41.8
2026-01-25,다자,Gyeongnam,없음,12.8,14.3,15.8
2026-01-28,다자,Gyeongnam,김경수,41.3,43.1,44.9
2026-01-28,다자,Gyeongnam,박완수,36.6,38.5,40.2
2026-01-28,다자,Gyeongnam,없음,13.6,15.0,16.4
2026-03-04,다자,Gyeongnam,김경수,40.8,42.5,44.2
2026-03-04,다자,Gyeongnam,박완수,35.2,37.0,38.9
2026-03-04,다자,Gyeongnam,없음,18.7,20.3,22.0
2026-03-19,다자,Gyeongnam,김경수,41.7,43.4,45.1
2026-03-19,다자,Gyeongnam,박완수,34.6,36.3,38.1
2026-03-19,다자,Gyeongnam,없음,18.6,20.3,21.9
2026-04-08,다자,Gyeongnam,김경수,42.9,44.5,46.2
2026-04-08,다자,Gyeongnam,박완수,35.6,37.3,39.0
2026-04-08,다자,Gyeongnam,없음,16.7,18.1,19.7
2026-04-15,다자,Gyeongnam,김경수,42.5,43.8,45.2
2026-04-15,다자,Gyeongnam,박완수,34.8,36.1,37.5
2026-04-15,다자,Gyeongnam,전희영,1.3,1.9,2.5
2026-04-15,다자,Gyeongnam,없음,15.3,16.3,17.4
2026-04-21,다자,Gyeongnam,김경수,43.2,44.7,46.2
2026-04-21,다자,Gyeongnam,박완수,35.0,36.6,38.1
2026-04-21,다자,Gyeongnam,전희영,1.8,2.6,3.5
2026-04-21,다자,Gyeongnam,없음,12.8,14.2,15.4
2026-04-28,다자,Gyeongnam,김경수,43.9,45.4,46.9
2026-04-28,다자,Gyeongnam,박완수,36.4,37.9,39.3
2026-04-28,다자,Gyeongnam,전희영,1.1,1.8,2.5
2026-04-28,다자,Gyeongnam,없음,13.5,14.7,15.9
2026-05-01,다자,Gyeongnam,김경수,44.6,46.3,47.9
2026-05-01,다자,Gyeongnam,박완수,40.7,42.5,44.1
2026-05-01,다자,Gyeongnam,없음,9.4,10.6,11.9
2026-05-02,다자,Gyeongnam,김경수,42.8,44.4,46.0
2026-05-02,다자,Gyeongnam,박완수,39.9,41.5,43.1
2026-05-02,다자,Gyeongnam,전희영,2.6,3.7,4.8
2026-05-02,다자,Gyeongnam,없음,9.1,10.4,11.7
2026-05-06,다자,Gyeongnam,김경수,42.5,44.0,45.4
2026-05-06,다자,Gyeongnam,박완수,38.7,40.2,41.7
2026-05-06,다자,Gyeongnam,전희영,2.5,3.4,4.4
2026-05-06,다자,Gyeongnam,없음,11.0,12.2,13.4
2026-05-09,다자,Gyeongnam,김경수,41.6,43.2,44.7
2026-05-09,다자,Gyeongnam,박완수,38.9,40.5,42.0
2026-05-09,다자,Gyeongnam,전희영,3.0,4.2,5.2
2026-05-09,다자,Gyeongnam,없음,9.8,11.0,12.3
2026-05-12,다자,Gyeongnam,김경수,42.8,44.2,45.6
2026-05-12,다자,Gyeongnam,박완수,39.6,41.0,42.4
2026-05-12,다자,Gyeongnam,전희영,2.0,2.7,3.3
2026-05-12,다자,Gyeongnam,없음,9.5,10.7,11.8
2026-05-13,다자,Gyeongnam,김경수,43.6,44.9,46.4
2026-05-13,다자,Gyeongnam,박완수,40.4,41.8,43.2
2026-05-13,다자,Gyeongnam,전희영,1.5,2.3,3.1
2026-05-13,다자,Gyeongnam,없음,8.1,9.1,10.1
2026-05-17,다자,Gyeongnam,김경수,42.8,44.5,46.0
2026-05-17,다자,Gyeongnam,박완수,39.1,40.7,42.4
2026-05-17,다자,Gyeongnam,전희영,0.7,1.3,2.0
2026-05-17,다자,Gyeongnam,없음,11.7,13.1,14.5
2026-05-18,다자,Gyeongnam,김경수,41.9,43.4,44.8
2026-05-18,다자,Gyeongnam,박완수,39.7,41.2,42.7
2026-05-18,다자,Gyeongnam,전희영,1.4,2.1,2.9
2026-05-18,다자,Gyeongnam,없음,12.1,13.4,14.7
2026-05-19,다자,Gyeongnam,김경수,42.8,44.2,45.5
2026-05-19,다자,Gyeongnam,박완수,41.7,43.1,44.4
2026-05-19,다자,Gyeongnam,전희영,1.8,2.6,3.4
2026-05-19,다자,Gyeongnam,없음,9.2,10.2,11.2
2026-05-22,다자,Gyeongnam,김경수,43.4,45.0,46.6
2026-05-22,다자,Gyeongnam,박완수,42.1,43.8,45.5
2026-05-22,다자,Gyeongnam,전희영,1.5,2.5,3.6
2026-05-22,다자,Gyeongnam,없음,7.3,8.7,10.0
2026-05-25,다자,Gyeongnam,김경수,42.6,44.1,45.6
2026-05-25,다자,Gyeongnam,박완수,43.3,44.8,46.4
2026-05-25,다자,Gyeongnam,전희영,1.9,2.9,3.8
2026-05-25,다자,Gyeongnam,없음,7.0,8.2,9.3
2026-05-26,다자,Gyeongnam,김경수,42.5,43.9,45.3
2026-05-26,다자,Gyeongnam,박완수,42.3,43.7,45.1
2026-05-26,다자,Gyeongnam,전희영,1.6,2.3,3.1
2026-05-26,다자,Gyeongnam,없음,9.0,10.1,11.1
2026-01-28,성격,Gyeongnam,정부지원,45.7,47.5,49.3
2026-01-28,성격,Gyeongnam,정부견제,40.6,42.2,44.1
2026-01-28,성격,Gyeongnam,모름,9.3,10.9,12.4
2026-02-11,성격,Gyeongnam,정부지원,46.0,47.6,49.2
2026-02-11,성격,Gyeongnam,정부견제,40.7,42.2,44.0
2026-02-11,성격,Gyeongnam,모름,10.4,11.8,13.3
2026-03-04,성격,Gyeongnam,정부지원,46.6,48.1,49.9
2026-03-04,성격,Gyeongnam,정부견제,40.9,42.4,44.2
2026-03-19,성격,Gyeongnam,정부지원,46.4,47.9,49.5
2026-03-19,성격,Gyeongnam,정부견제,40.5,41.8,43.3
2026-03-19,성격,Gyeongnam,모름,10.3,11.6,12.9
2026-04-08,성격,Gyeongnam,정부지원,46.2,47.6,49.2
2026-04-08,성격,Gyeongnam,정부견제,39.9,41.3,42.7
2026-04-08,성격,Gyeongnam,모름,11.0,12.5,13.9
2026-04-15,성격,Gyeongnam,정부지원,46.1,47.4,48.9
2026-04-15,성격,Gyeongnam,정부견제,39.8,41.3,42.6
2026-04-15,성격,Gyeongnam,모름,10.2,11.5,12.8
2026-04-28,성격,Gyeongnam,정부지원,46.1,47.5,49.0
2026-04-28,성격,Gyeongnam,정부견제,39.7,41.2,42.4
2026-04-28,성격,Gyeongnam,모름,9.1,10.3,11.5
2026-05-06,성격,Gyeongnam,정부지원,45.3,46.7,48.1
2026-05-06,성격,Gyeongnam,정부견제,39.8,41.2,42.5
2026-05-06,성격,Gyeongnam,모름,10.9,12.2,13.5
2026-05-12,성격,Gyeongnam,정부지원,45.2,46.5,47.8
